id,previous_reading,current_reading,excess_consumption,total_consumed,finished_at,period_id,water_meter_id,code,created_at,created_by_id,operator_id,status,updated_at,updated_by_id
12547,99087,99087,0,0,2025-05-05 18:29:26.804656 +00:00,49,1049,LE-09775,2025-05-01 12:08:58.252429 +00:00,,3,F,2025-05-05 18:29:26.827072 +00:00,
12543,385,390,0,5,2025-05-05 18:45:13.942115 +00:00,49,403,LE-09771,2025-05-01 12:08:58.252358 +00:00,,3,F,2025-05-05 18:45:13.959583 +00:00,
12548,124,128,0,4,2025-05-05 18:48:53.330106 +00:00,49,408,LE-09776,2025-05-01 12:08:58.252444 +00:00,,3,F,2025-05-05 18:48:53.338865 +00:00,
12529,1822,1847,15,25,2025-05-05 18:49:38.766555 +00:00,49,388,LE-09757,2025-05-01 12:08:58.252041 +00:00,,3,F,2025-05-05 18:49:38.778076 +00:00,
12513,2430,2435,0,5,2025-05-05 18:52:54.376413 +00:00,49,371,LE-09741,2025-05-01 12:08:58.251720 +00:00,,3,F,2025-05-05 18:52:54.385074 +00:00,
12550,1,1,0,0,2025-05-05 19:14:02.526480 +00:00,49,410,LE-09778,2025-05-01 12:08:58.252475 +00:00,,3,F,2025-05-05 19:14:02.542753 +00:00,
12523,844,865,11,21,2025-05-05 19:17:48.454519 +00:00,49,382,LE-09751,2025-05-01 12:08:58.251928 +00:00,,3,F,2025-05-05 19:17:48.464668 +00:00,
12526,882,895,3,13,2025-05-05 19:21:56.699045 +00:00,49,385,LE-09754,2025-05-01 12:08:58.251978 +00:00,,3,F,2025-05-05 19:21:56.708889 +00:00,
12531,215,215,0,0,2025-05-05 19:22:20.163511 +00:00,49,390,LE-09759,2025-05-01 12:08:58.252074 +00:00,,3,F,2025-05-05 19:22:20.172422 +00:00,
12502,896,901,0,5,2025-05-05 19:25:41.340872 +00:00,49,360,LE-09730,2025-05-01 12:08:58.251519 +00:00,,3,F,2025-05-05 19:25:41.351357 +00:00,
12533,1344,1365,11,21,2025-05-05 19:26:50.923757 +00:00,49,392,LE-09761,2025-05-01 12:08:58.252145 +00:00,,3,F,2025-05-05 19:26:50.934264 +00:00,
12545,235,237,0,2,2025-05-05 19:34:55.468722 +00:00,49,406,LE-09773,2025-05-01 12:08:58.252390 +00:00,,3,F,2025-05-05 19:34:55.479380 +00:00,
12558,148,148,0,0,2025-05-06 00:22:08.921392 +00:00,49,418,LE-09786,2025-05-01 12:08:58.252598 +00:00,,3,F,2025-05-06 00:22:08.937753 +00:00,
12546,409,409,0,0,2025-05-06 00:23:11.593433 +00:00,49,407,LE-09774,2025-05-01 12:08:58.252406 +00:00,,3,F,2025-05-06 00:23:11.605743 +00:00,
12516,964,977,3,13,2025-05-06 00:23:40.849510 +00:00,49,374,LE-09744,2025-05-01 12:08:58.251769 +00:00,,3,F,2025-05-06 00:23:40.856573 +00:00,
12532,571,587,6,16,2025-05-06 00:23:59.569186 +00:00,49,391,LE-09760,2025-05-01 12:08:58.252090 +00:00,,3,F,2025-05-06 00:23:59.580001 +00:00,
12494,883,888,0,5,2025-05-06 00:25:13.396307 +00:00,49,352,LE-09722,2025-05-01 12:08:58.251154 +00:00,,3,F,2025-05-06 00:25:13.404170 +00:00,
12498,2510,2538,18,28,2025-05-06 00:28:14.711629 +00:00,49,356,LE-09726,2025-05-01 12:08:58.251421 +00:00,,3,F,2025-05-06 00:28:14.721152 +00:00,
12518,845,852,0,7,2025-05-06 00:28:58.362938 +00:00,49,377,LE-09746,2025-05-01 12:08:58.251824 +00:00,,3,F,2025-05-06 00:28:58.375276 +00:00,
12501,511,511,0,0,2025-05-06 00:31:23.911711 +00:00,49,359,LE-09729,2025-05-01 12:08:58.251479 +00:00,,3,F,2025-05-06 00:31:23.918643 +00:00,
12504,3508,3530,12,22,2025-05-06 00:34:59.417086 +00:00,49,362,LE-09732,2025-05-01 12:08:58.251552 +00:00,,3,F,2025-05-06 00:34:59.433406 +00:00,
12497,31,35,0,4,2025-05-09 20:32:26.265885 +00:00,49,355,LE-09725,2025-05-01 12:08:58.251401 +00:00,,3,F,2025-05-09 20:32:26.272849 +00:00,
12572,816,829,3,13,2025-05-01 16:46:25.536672 +00:00,49,429,LE-09800,2025-05-01 12:08:58.253206 +00:00,,3,F,2025-05-01 16:46:25.550156 +00:00,
12560,1040,1100,50,60,2025-05-01 16:52:08.659746 +00:00,49,420,LE-09788,2025-05-01 12:08:58.252976 +00:00,,3,F,2025-05-01 16:52:08.679624 +00:00,
12581,182,185,0,3,2025-05-01 16:58:20.012904 +00:00,49,1040,LE-09809,2025-05-01 12:08:58.253402 +00:00,,3,F,2025-05-01 16:58:20.029784 +00:00,
12597,2492,2493,0,1,2025-05-01 17:06:14.411944 +00:00,49,445,LE-09825,2025-05-01 12:08:58.253685 +00:00,,3,F,2025-05-01 17:06:14.424383 +00:00,
12583,71,84,3,13,2025-05-01 17:11:12.607225 +00:00,49,1046,LE-09811,2025-05-01 12:08:58.253437 +00:00,,3,F,2025-05-01 17:11:12.619149 +00:00,
12589,67,78,1,11,2025-05-01 17:12:26.840365 +00:00,49,1047,LE-09817,2025-05-01 12:08:58.253535 +00:00,,3,F,2025-05-01 17:12:26.852763 +00:00,
12586,308,331,13,23,2025-05-01 17:23:47.629808 +00:00,49,437,LE-09814,2025-05-01 12:08:58.253491 +00:00,,3,F,2025-05-01 17:23:47.640644 +00:00,
12569,1154,1170,6,16,2025-05-01 17:24:26.565161 +00:00,49,428,LE-09797,2025-05-01 12:08:58.253156 +00:00,,3,F,2025-05-01 17:24:26.574923 +00:00,
12591,28,30,0,2,2025-05-01 17:30:53.628432 +00:00,49,1045,LE-09819,2025-05-01 12:08:58.253579 +00:00,,3,F,2025-05-01 17:30:53.648770 +00:00,
12613,3322,3335,3,13,2025-05-01 17:43:44.426761 +00:00,49,461,LE-09841,2025-05-01 12:08:58.254004 +00:00,,3,F,2025-05-01 17:43:44.445328 +00:00,
12616,1294,1301,0,7,2025-05-01 17:56:51.050316 +00:00,49,464,LE-09844,2025-05-01 12:08:58.254053 +00:00,,3,F,2025-05-01 17:56:51.059087 +00:00,
12612,878,883,0,5,2025-05-01 17:59:09.102186 +00:00,49,460,LE-09840,2025-05-01 12:08:58.253972 +00:00,,3,F,2025-05-01 17:59:09.112672 +00:00,
12587,102,102,0,0,2025-05-01 18:01:09.153470 +00:00,49,438,LE-09815,2025-05-01 12:08:58.253506 +00:00,,3,F,2025-05-01 18:01:09.171914 +00:00,
12618,3587,3603,6,16,2025-05-01 18:04:59.075515 +00:00,49,466,LE-09846,2025-05-01 12:08:58.254086 +00:00,,3,F,2025-05-01 18:04:59.096581 +00:00,
12614,2588,2591,0,3,2025-05-01 18:08:33.533501 +00:00,49,462,LE-09842,2025-05-01 12:08:58.254021 +00:00,,3,F,2025-05-01 18:08:33.554199 +00:00,
12621,1630,1634,0,4,2025-05-01 18:10:32.555828 +00:00,49,469,LE-09849,2025-05-01 12:08:58.254155 +00:00,,3,F,2025-05-01 18:10:32.567452 +00:00,
12620,2423,2433,0,10,2025-05-01 18:10:51.071418 +00:00,49,468,LE-09848,2025-05-01 12:08:58.254128 +00:00,,3,F,2025-05-01 18:10:51.080393 +00:00,
12610,1179,1179,0,0,2025-05-01 20:23:20.491168 +00:00,49,458,LE-09838,2025-05-01 12:08:58.253939 +00:00,,3,F,2025-05-01 20:23:20.503452 +00:00,
12590,302,311,0,9,2025-05-01 20:24:44.932463 +00:00,49,439,LE-09818,2025-05-01 12:08:58.253562 +00:00,,3,F,2025-05-01 20:24:44.946697 +00:00,
12617,1598,1600,0,2,2025-05-01 20:28:41.057968 +00:00,49,465,LE-09845,2025-05-01 12:08:58.254070 +00:00,,3,F,2025-05-01 20:28:41.068074 +00:00,
12578,36,36,0,0,2025-05-01 20:30:25.219669 +00:00,49,432,LE-09806,2025-05-01 12:08:58.253351 +00:00,,3,F,2025-05-01 20:30:25.235105 +00:00,
12568,105,109,0,4,2025-05-01 20:47:01.958694 +00:00,49,427,LE-09796,2025-05-01 12:08:58.253139 +00:00,,3,F,2025-05-01 20:47:01.966026 +00:00,
12605,1379,1379,0,0,2025-05-01 20:48:16.462484 +00:00,49,453,LE-09833,2025-05-01 12:08:58.253850 +00:00,,3,F,2025-05-01 20:48:16.475936 +00:00,
12611,1349,1356,0,7,2025-05-01 20:51:52.891731 +00:00,49,459,LE-09839,2025-05-01 12:08:58.253955 +00:00,,3,F,2025-05-01 20:51:52.900399 +00:00,
12601,3721,3730,0,9,2025-05-01 20:54:46.643337 +00:00,49,449,LE-09829,2025-05-01 12:08:58.253783 +00:00,,3,F,2025-05-01 20:54:46.662208 +00:00,
12579,39,42,0,3,2025-05-01 21:03:42.344201 +00:00,49,1044,LE-09807,2025-05-01 12:08:58.253368 +00:00,,3,F,2025-05-01 21:03:42.373813 +00:00,
12604,669,669,0,0,2025-05-01 21:51:57.133289 +00:00,49,452,LE-09832,2025-05-01 12:08:58.253834 +00:00,,3,F,2025-05-01 21:51:57.143727 +00:00,
12571,307,322,5,15,2025-05-01 21:55:31.318223 +00:00,49,1043,LE-09799,2025-05-01 12:08:58.253189 +00:00,,3,F,2025-05-01 21:55:31.328772 +00:00,
12574,542,557,5,15,2025-05-01 21:57:45.104187 +00:00,49,431,LE-09802,2025-05-01 12:08:58.253274 +00:00,,3,F,2025-05-01 21:57:45.115630 +00:00,
12603,3615,3616,0,1,2025-05-01 22:02:45.887367 +00:00,49,451,LE-09831,2025-05-01 12:08:58.253816 +00:00,,3,F,2025-05-01 22:02:45.897144 +00:00,
12584,5,5,0,0,2025-05-01 22:06:02.095643 +00:00,49,435,LE-09812,2025-05-01 12:08:58.253454 +00:00,,3,F,2025-05-01 22:06:02.121393 +00:00,
12567,7,7,0,0,2025-05-01 22:09:30.688085 +00:00,49,426,LE-09795,2025-05-01 12:08:58.253123 +00:00,,3,F,2025-05-01 22:09:30.697090 +00:00,
12622,2520,2529,0,9,2025-05-01 22:09:45.208926 +00:00,49,470,LE-09850,2025-05-01 12:08:58.254172 +00:00,,3,F,2025-05-01 22:09:45.223610 +00:00,
12561,1515,1542,17,27,2025-05-01 22:11:23.558105 +00:00,49,421,LE-09789,2025-05-01 12:08:58.253016 +00:00,,3,F,2025-05-01 22:11:23.567666 +00:00,
12580,992,1011,9,19,2025-05-02 21:45:50.723541 +00:00,49,433,LE-09808,2025-05-01 12:08:58.253385 +00:00,,3,F,2025-05-02 21:45:50.764997 +00:00,
12562,271,275,0,4,2025-05-02 22:18:44.350470 +00:00,49,422,LE-09790,2025-05-01 12:08:58.253032 +00:00,,3,F,2025-05-02 22:18:44.360657 +00:00,
12573,118,118,0,0,2025-05-05 15:02:45.519170 +00:00,49,430,LE-09801,2025-05-01 12:08:58.253258 +00:00,,3,F,2025-05-05 15:02:45.530178 +00:00,
12588,34,53,9,19,2025-05-05 16:01:10.332711 +00:00,49,1053,LE-09816,2025-05-01 12:08:58.253520 +00:00,,3,F,2025-05-05 16:01:10.343412 +00:00,
12559,44,44,0,0,2025-05-05 18:15:06.311854 +00:00,49,419,LE-09787,2025-05-01 12:08:58.252806 +00:00,,3,F,2025-05-05 18:15:06.319917 +00:00,
12564,151,151,0,0,2025-05-05 18:41:27.942316 +00:00,49,424,LE-09792,2025-05-01 12:08:58.253070 +00:00,,3,F,2025-05-05 18:41:27.953360 +00:00,
12619,58,59,0,1,2025-05-05 18:45:47.792888 +00:00,49,467,LE-09847,2025-05-01 12:08:58.254103 +00:00,,3,F,2025-05-05 18:45:47.803657 +00:00,
12576,4,4,0,0,2025-05-05 18:46:18.110403 +00:00,49,1042,LE-09804,2025-05-01 12:08:58.253313 +00:00,,3,F,2025-05-05 18:46:18.119740 +00:00,
12585,198,200,0,2,2025-05-05 18:55:39.893688 +00:00,49,436,LE-09813,2025-05-01 12:08:58.253469 +00:00,,3,F,2025-05-05 18:55:39.905453 +00:00,
12623,8812,8905,83,93,2025-05-05 18:58:37.233167 +00:00,49,471,LE-09851,2025-05-01 12:08:58.254188 +00:00,,3,F,2025-05-05 18:58:37.243388 +00:00,
12599,2256,2272,6,16,2025-05-05 19:18:27.204792 +00:00,49,447,LE-09827,2025-05-01 12:08:58.253729 +00:00,,3,F,2025-05-05 19:18:27.216956 +00:00,
12598,2042,2050,0,8,2025-05-05 19:32:14.292682 +00:00,49,446,LE-09826,2025-05-01 12:08:58.253706 +00:00,,3,F,2025-05-05 19:32:14.343025 +00:00,
12602,771,778,0,7,2025-05-05 19:55:23.383935 +00:00,49,450,LE-09830,2025-05-01 12:08:58.253800 +00:00,,3,F,2025-05-05 19:55:23.461829 +00:00,
12575,93,127,24,34,2025-05-05 19:55:43.827182 +00:00,49,1048,LE-09803,2025-05-01 12:08:58.253290 +00:00,,3,F,2025-05-05 19:55:43.837202 +00:00,
12565,613,630,7,17,2025-05-05 19:56:10.054007 +00:00,49,425,LE-09793,2025-05-01 12:08:58.253087 +00:00,,3,F,2025-05-05 19:56:10.089939 +00:00,
12582,123,127,0,4,2025-05-06 00:24:44.169441 +00:00,49,434,LE-09810,2025-05-01 12:08:58.253421 +00:00,,3,F,2025-05-06 00:24:44.179309 +00:00,
12563,929,968,29,39,2025-05-06 00:26:17.966804 +00:00,49,423,LE-09791,2025-05-01 12:08:58.253055 +00:00,,3,F,2025-05-06 00:26:17.979999 +00:00,
12577,547,583,26,36,2025-05-06 00:26:33.489683 +00:00,49,1039,LE-09805,2025-05-01 12:08:58.253335 +00:00,,3,F,2025-05-06 00:26:33.504114 +00:00,
12594,1727,1727,0,0,2025-05-06 00:27:35.907492 +00:00,49,442,LE-09822,2025-05-01 12:08:58.253626 +00:00,,3,F,2025-05-06 00:27:35.924344 +00:00,
12615,5181,5209,18,28,2025-05-06 00:31:02.669241 +00:00,49,463,LE-09843,2025-05-01 12:08:58.254037 +00:00,,3,F,2025-05-06 00:31:02.681128 +00:00,
12608,1053,1144,81,91,2025-05-06 00:32:12.837332 +00:00,49,456,LE-09836,2025-05-01 12:08:58.253906 +00:00,,3,F,2025-05-06 00:32:12.845923 +00:00,
12606,1980,1980,0,0,2025-05-06 00:33:46.311779 +00:00,49,454,LE-09834,2025-05-01 12:08:58.253872 +00:00,,3,F,2025-05-06 00:33:46.322335 +00:00,
12596,1246,1254,0,8,2025-05-06 00:34:02.740659 +00:00,49,444,LE-09824,2025-05-01 12:08:58.253669 +00:00,,3,F,2025-05-06 00:34:02.755183 +00:00,
12607,573,578,0,5,2025-05-06 00:36:47.915064 +00:00,49,455,LE-09835,2025-05-01 12:08:58.253889 +00:00,,3,F,2025-05-06 00:36:47.930594 +00:00,
12593,2363,2380,7,17,2025-05-14 12:28:42.036769 +00:00,49,441,LE-09821,2025-05-01 12:08:58.253610 +00:00,,3,F,2025-05-14 12:28:42.045131 +00:00,
12685,3375,3409,24,34,2025-05-01 16:39:24.022692 +00:00,49,533,LE-09913,2025-05-01 12:08:58.255542 +00:00,,3,F,2025-05-01 16:39:24.037894 +00:00,
12688,4212,4212,0,0,2025-05-01 16:48:43.707567 +00:00,49,536,LE-09916,2025-05-01 12:08:58.255593 +00:00,,3,F,2025-05-01 16:48:43.727865 +00:00,
12624,4710,4735,15,25,2025-05-01 16:57:51.508173 +00:00,49,472,LE-09852,2025-05-01 12:08:58.254205 +00:00,,3,F,2025-05-01 16:57:51.518217 +00:00,
12644,1146,1146,0,0,2025-05-01 17:35:47.619518 +00:00,49,492,LE-09872,2025-05-01 12:08:58.254695 +00:00,,3,F,2025-05-01 17:35:47.637125 +00:00,
12643,2833,2842,0,9,2025-05-01 18:19:46.649393 +00:00,49,491,LE-09871,2025-05-01 12:08:58.254677 +00:00,,3,F,2025-05-01 18:19:46.656743 +00:00,
12663,2477,2493,6,16,2025-05-01 18:23:33.834454 +00:00,49,511,LE-09891,2025-05-01 12:08:58.255050 +00:00,,3,F,2025-05-01 18:23:33.846194 +00:00,
12642,5044,5066,12,22,2025-05-01 18:24:17.675180 +00:00,49,490,LE-09870,2025-05-01 12:08:58.254655 +00:00,,3,F,2025-05-01 18:24:17.695102 +00:00,
12681,1380,1385,0,5,2025-05-01 19:45:16.448343 +00:00,49,529,LE-09909,2025-05-01 12:08:58.255475 +00:00,,3,F,2025-05-01 19:45:16.457049 +00:00,
12686,1234,1234,0,0,2025-05-01 20:15:55.237426 +00:00,49,534,LE-09914,2025-05-01 12:08:58.255559 +00:00,,3,F,2025-05-01 20:15:55.245854 +00:00,
12636,4767,4774,0,7,2025-05-01 21:55:55.108581 +00:00,49,484,LE-09864,2025-05-01 12:08:58.254530 +00:00,,3,F,2025-05-01 21:55:55.118436 +00:00,
12639,2631,2639,0,8,2025-05-01 21:57:02.733389 +00:00,49,487,LE-09867,2025-05-01 12:08:58.254593 +00:00,,3,F,2025-05-01 21:57:02.756774 +00:00,
12676,1741,1741,0,0,2025-05-01 21:57:26.185301 +00:00,49,524,LE-09904,2025-05-01 12:08:58.255362 +00:00,,3,F,2025-05-01 21:57:26.193901 +00:00,
12634,2584,2597,3,13,2025-05-01 21:57:57.387869 +00:00,49,482,LE-09862,2025-05-01 12:08:58.254404 +00:00,,3,F,2025-05-01 21:57:57.397098 +00:00,
12673,5951,5955,0,4,2025-05-01 21:58:44.780209 +00:00,49,521,LE-09901,2025-05-01 12:08:58.255301 +00:00,,3,F,2025-05-01 21:58:44.795203 +00:00,
12672,939,966,17,27,2025-05-01 21:59:03.551839 +00:00,49,520,LE-09900,2025-05-01 12:08:58.255271 +00:00,,3,F,2025-05-01 21:59:03.560939 +00:00,
12670,3515,3526,1,11,2025-05-01 21:59:27.026803 +00:00,49,518,LE-09898,2025-05-01 12:08:58.255182 +00:00,,3,F,2025-05-01 21:59:27.054841 +00:00,
12637,6093,6113,10,20,2025-05-01 21:59:49.757867 +00:00,49,485,LE-09865,2025-05-01 12:08:58.254548 +00:00,,3,F,2025-05-01 21:59:49.770406 +00:00,
12668,7682,7687,0,5,2025-05-01 22:01:00.878997 +00:00,49,516,LE-09896,2025-05-01 12:08:58.255133 +00:00,,3,F,2025-05-01 22:01:00.889833 +00:00,
12677,1813,1841,18,28,2025-05-01 22:03:14.022983 +00:00,49,525,LE-09905,2025-05-01 12:08:58.255404 +00:00,,3,F,2025-05-01 22:03:14.033115 +00:00,
12679,6130,6143,3,13,2025-05-01 22:04:16.163525 +00:00,49,527,LE-09907,2025-05-01 12:08:58.255438 +00:00,,3,F,2025-05-01 22:04:16.179609 +00:00,
12669,2078,2078,0,0,2025-05-01 22:05:01.237603 +00:00,49,517,LE-09897,2025-05-01 12:08:58.255161 +00:00,,3,F,2025-05-01 22:05:01.256548 +00:00,
12671,3834,3846,2,12,2025-05-01 22:05:46.316914 +00:00,49,519,LE-09899,2025-05-01 12:08:58.255201 +00:00,,3,F,2025-05-01 22:05:46.327564 +00:00,
12680,23,24,0,1,2025-05-01 22:06:16.919199 +00:00,49,528,LE-09908,2025-05-01 12:08:58.255458 +00:00,,3,F,2025-05-01 22:06:16.933839 +00:00,
12641,1034,1045,1,11,2025-05-01 22:07:05.260539 +00:00,49,489,LE-09869,2025-05-01 12:08:58.254631 +00:00,,3,F,2025-05-01 22:07:05.272261 +00:00,
12675,2679,2685,0,6,2025-05-01 22:08:08.361262 +00:00,49,523,LE-09903,2025-05-01 12:08:58.255337 +00:00,,3,F,2025-05-01 22:08:08.381140 +00:00,
12640,1383,1390,0,7,2025-05-01 22:09:05.253307 +00:00,49,488,LE-09868,2025-05-01 12:08:58.254612 +00:00,,3,F,2025-05-01 22:09:05.260799 +00:00,
12635,3904,3912,0,8,2025-05-01 22:10:01.811139 +00:00,49,483,LE-09863,2025-05-01 12:08:58.254506 +00:00,,3,F,2025-05-01 22:10:01.822425 +00:00,
12667,319,321,0,2,2025-05-01 22:10:39.991472 +00:00,49,515,LE-09895,2025-05-01 12:08:58.255116 +00:00,,3,F,2025-05-01 22:10:40.006406 +00:00,
12658,4576,4589,3,13,2025-05-02 21:20:45.176441 +00:00,49,506,LE-09886,2025-05-01 12:08:58.254943 +00:00,,3,F,2025-05-02 21:20:45.189634 +00:00,
12656,3585,3591,0,6,2025-05-02 21:41:05.789433 +00:00,49,504,LE-09884,2025-05-01 12:08:58.254910 +00:00,,3,F,2025-05-02 21:41:05.799065 +00:00,
12655,564,607,33,43,2025-05-02 21:52:45.460603 +00:00,49,503,LE-09883,2025-05-01 12:08:58.254893 +00:00,,3,F,2025-05-02 21:52:45.475350 +00:00,
12652,1939,1958,9,19,2025-05-02 21:56:03.497226 +00:00,49,500,LE-09880,2025-05-01 12:08:58.254844 +00:00,,3,F,2025-05-02 21:56:03.505729 +00:00,
12653,3062,3077,5,15,2025-05-02 22:19:19.326344 +00:00,49,501,LE-09881,2025-05-01 12:08:58.254861 +00:00,,3,F,2025-05-02 22:19:19.337581 +00:00,
12626,337,356,9,19,2025-05-05 14:37:08.823132 +00:00,49,474,LE-09854,2025-05-01 12:08:58.254251 +00:00,,3,F,2025-05-05 14:37:08.885308 +00:00,
12632,2303,2309,0,6,2025-05-05 14:51:14.492834 +00:00,49,480,LE-09860,2025-05-01 12:08:58.254369 +00:00,,3,F,2025-05-05 14:51:14.522041 +00:00,
12674,2708,2725,7,17,2025-05-05 15:43:31.747817 +00:00,49,522,LE-09902,2025-05-01 12:08:58.255319 +00:00,,3,F,2025-05-05 15:43:31.755396 +00:00,
12630,3545,3573,18,28,2025-05-05 15:44:59.136856 +00:00,49,478,LE-09858,2025-05-01 12:08:58.254333 +00:00,,3,F,2025-05-05 15:44:59.153077 +00:00,
12629,2139,2159,10,20,2025-05-05 15:51:02.757145 +00:00,49,477,LE-09857,2025-05-01 12:08:58.254315 +00:00,,3,F,2025-05-05 15:51:02.776703 +00:00,
12662,3484,3497,3,13,2025-05-05 18:27:41.888872 +00:00,49,510,LE-09890,2025-05-01 12:08:58.255034 +00:00,,3,F,2025-05-05 18:27:41.901286 +00:00,
12660,1492,1505,3,13,2025-05-05 18:34:08.300337 +00:00,49,508,LE-09888,2025-05-01 12:08:58.254981 +00:00,,3,F,2025-05-05 18:34:08.322007 +00:00,
12664,4924,4946,12,22,2025-05-05 18:34:43.186208 +00:00,49,512,LE-09892,2025-05-01 12:08:58.255066 +00:00,,3,F,2025-05-05 18:34:43.203146 +00:00,
12650,1089,1089,0,0,2025-05-05 18:45:32.716733 +00:00,49,498,LE-09878,2025-05-01 12:08:58.254811 +00:00,,3,F,2025-05-05 18:45:32.732894 +00:00,
12648,1531,1532,0,1,2025-05-05 18:46:11.875676 +00:00,49,495,LE-09876,2025-05-01 12:08:58.254771 +00:00,,3,F,2025-05-05 18:46:11.888470 +00:00,
12646,963,963,0,0,2025-05-05 18:53:18.851557 +00:00,49,493,LE-09874,2025-05-01 12:08:58.254729 +00:00,,3,F,2025-05-05 18:53:18.861562 +00:00,
12666,3602,3618,6,16,2025-05-05 18:55:02.541368 +00:00,49,514,LE-09894,2025-05-01 12:08:58.255100 +00:00,,3,F,2025-05-05 18:55:02.561291 +00:00,
12647,2535,2539,0,4,2025-05-05 18:57:20.990270 +00:00,49,494,LE-09875,2025-05-01 12:08:58.254746 +00:00,,3,F,2025-05-05 18:57:21.000699 +00:00,
12665,2996,3004,0,8,2025-05-05 19:09:00.211763 +00:00,49,513,LE-09893,2025-05-01 12:08:58.255083 +00:00,,3,F,2025-05-05 19:09:00.222425 +00:00,
12659,2073,2081,0,8,2025-05-05 19:09:55.903315 +00:00,49,507,LE-09887,2025-05-01 12:08:58.254964 +00:00,,3,F,2025-05-05 19:09:55.919826 +00:00,
12645,9788,9876,78,88,2025-05-05 19:58:00.414299 +00:00,49,1050,LE-09873,2025-05-01 12:08:58.254712 +00:00,,3,F,2025-05-05 19:58:00.426970 +00:00,
12627,1306,1306,0,0,2025-05-06 00:24:16.216625 +00:00,49,475,LE-09855,2025-05-01 12:08:58.254279 +00:00,,3,F,2025-05-06 00:24:16.231369 +00:00,
12628,1948,1954,0,6,2025-05-06 00:24:59.545286 +00:00,49,476,LE-09856,2025-05-01 12:08:58.254298 +00:00,,3,F,2025-05-06 00:24:59.555347 +00:00,
12631,3216,3223,0,7,2025-05-06 00:28:38.764085 +00:00,49,479,LE-09859,2025-05-01 12:08:58.254351 +00:00,,3,F,2025-05-06 00:28:38.776785 +00:00,
12687,3559,3576,7,17,2025-05-06 00:32:32.587694 +00:00,49,535,LE-09915,2025-05-01 12:08:58.255576 +00:00,,3,F,2025-05-06 00:32:32.596657 +00:00,
12684,1920,1930,0,10,2025-05-06 00:33:09.464447 +00:00,49,532,LE-09912,2025-05-01 12:08:58.255526 +00:00,,3,F,2025-05-06 00:33:09.479516 +00:00,
12683,2814,2827,3,13,2025-05-06 00:34:44.293106 +00:00,49,531,LE-09911,2025-05-01 12:08:58.255509 +00:00,,3,F,2025-05-06 00:34:44.302715 +00:00,
12651,1983,1983,0,0,2025-05-06 00:37:46.534757 +00:00,49,499,LE-09879,2025-05-01 12:08:58.254828 +00:00,,3,F,2025-05-06 00:37:46.545151 +00:00,
12654,1835,1835,0,0,2025-05-06 00:37:56.405128 +00:00,49,502,LE-09882,2025-05-01 12:08:58.254877 +00:00,,3,F,2025-05-06 00:37:56.414718 +00:00,
12638,3594,3599,0,5,2025-05-08 15:43:46.328913 +00:00,49,486,LE-09866,2025-05-01 12:08:58.254576 +00:00,,3,F,2025-05-08 15:43:46.341281 +00:00,
12633,5521,5542,11,21,2025-05-12 13:28:38.433429 +00:00,49,481,LE-09861,2025-05-01 12:08:58.254387 +00:00,,3,F,2025-05-12 13:28:38.441153 +00:00,
12693,2331,2336,0,5,2025-05-01 16:24:14.254818 +00:00,49,541,LE-09921,2025-05-01 12:08:58.255737 +00:00,,3,F,2025-05-01 16:24:14.263654 +00:00,
12721,1419,1426,0,7,2025-05-01 16:50:36.832853 +00:00,49,570,LE-09949,2025-05-01 12:08:58.256277 +00:00,,3,F,2025-05-01 16:50:36.843409 +00:00,
12689,5630,5637,0,7,2025-05-01 17:02:58.120791 +00:00,49,537,LE-09917,2025-05-01 12:08:58.255610 +00:00,,3,F,2025-05-01 17:02:58.132119 +00:00,
12710,3370,3375,0,5,2025-05-01 17:32:54.620849 +00:00,49,559,LE-09938,2025-05-01 12:08:58.256047 +00:00,,3,F,2025-05-01 17:32:54.628781 +00:00,
12711,3492,3508,6,16,2025-05-01 18:12:37.764861 +00:00,49,560,LE-09939,2025-05-01 12:08:58.256061 +00:00,,3,F,2025-05-01 18:12:37.774567 +00:00,
12712,7470,7495,15,25,2025-05-01 18:18:07.707510 +00:00,49,561,LE-09940,2025-05-01 12:08:58.256076 +00:00,,3,F,2025-05-01 18:18:07.723119 +00:00,
12709,3578,3587,0,9,2025-05-01 18:18:44.274888 +00:00,49,558,LE-09937,2025-05-01 12:08:58.256033 +00:00,,3,F,2025-05-01 18:18:44.287759 +00:00,
12713,4115,4134,9,19,2025-05-01 18:19:12.680319 +00:00,49,562,LE-09941,2025-05-01 12:08:58.256090 +00:00,,3,F,2025-05-01 18:19:12.703527 +00:00,
12707,1219,1219,0,0,2025-05-01 18:20:08.325172 +00:00,49,556,LE-09935,2025-05-01 12:08:58.256006 +00:00,,3,F,2025-05-01 18:20:08.342020 +00:00,
12708,719,721,0,2,2025-05-01 18:20:47.435106 +00:00,49,557,LE-09936,2025-05-01 12:08:58.256019 +00:00,,3,F,2025-05-01 18:20:47.448566 +00:00,
12700,2565,2585,10,20,2025-05-01 18:22:16.164705 +00:00,49,549,LE-09928,2025-05-01 12:08:58.255898 +00:00,,3,F,2025-05-01 18:22:16.174567 +00:00,
12702,2219,2219,0,0,2025-05-01 18:22:51.662829 +00:00,49,551,LE-09930,2025-05-01 12:08:58.255927 +00:00,,3,F,2025-05-01 18:22:51.677717 +00:00,
